Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-1.0-224,resnet,MultiStream,112.367336,70.622,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-1.0-224/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-1.0-224,resnet,SingleStream,11.585631,70.622,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-1.0-224/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-1.0-224,resnet,Offline,91.4493,70.622,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-1.0-224/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-0.5-160,resnet,MultiStream,28.296728,59.480,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-0.5-160/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-0.5-160,resnet,SingleStream,2.940372,59.480,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-0.5-160/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-0.5-160,resnet,Offline,384.647,59.480,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-0.5-160/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.75-192,resnet,MultiStream,62.180272,67.458,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.75-192/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.75-192,resnet,SingleStream,6.744562,67.458,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.75-192/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.75-192,resnet,Offline,161.892,67.458,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.75-192/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.5-128,resnet,MultiStream,30.395208,57.918,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.5-128/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.5-128,resnet,SingleStream,2.933468,57.918,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.5-128/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.5-128,resnet,Offline,364.879,57.918,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.5-128/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-192,resnet,MultiStream,59.84908,59.324,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-192/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-192,resnet,SingleStream,3.751369,59.324,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-192/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-192,resnet,Offline,297.225,59.324,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-192/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-1.0-160,resnet,MultiStream,91.208248,69.016,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-1.0-160/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-1.0-160,resnet,SingleStream,9.477457,69.016,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-1.0-160/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-1.0-160,resnet,Offline,115.854,69.016,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-1.0-160/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-128,resnet,MultiStream,17.405136,52.172,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-128/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-128,resnet,SingleStream,1.866202,52.172,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-128/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-128,resnet,Offline,577.716,52.172,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-128/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.25-160,resnet,MultiStream,15.378784,47.810,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.25-160/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.25-160,resnet,SingleStream,1.463262,47.810,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.25-160/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.25-160,resnet,Offline,766.13,47.810,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.25-160/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,efficientnet-fp32-lite3,resnet,MultiStream,842.447736,79.268,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/efficientnet-fp32-lite3/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,efficientnet-fp32-lite3,resnet,SingleStream,84.111207,79.268,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/efficientnet-fp32-lite3/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,efficientnet-fp32-lite3,resnet,Offline,12.8518,79.268,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/efficientnet-fp32-lite3/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.75-128,resnet,MultiStream,70.36068,63.716,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.75-128/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.75-128,resnet,SingleStream,6.697472,63.716,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.75-128/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.75-128,resnet,Offline,166.236,63.716,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.75-128/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-0.25-128,resnet,MultiStream,7.128968,42.310,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-0.25-128/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-0.25-128,resnet,SingleStream,0.727649,42.310,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-0.25-128/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-0.25-128,resnet,Offline,1573.5,42.310,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-0.25-128/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-1.0-128,resnet,MultiStream,66.175336,66.036,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-1.0-128/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-1.0-128,resnet,SingleStream,6.671092,66.036,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-1.0-128/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-1.0-128,resnet,Offline,162.393,66.036,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-1.0-128/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-0.25-160,resnet,MultiStream,12.376584,45.506,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-0.25-160/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-0.25-160,resnet,SingleStream,1.102303,45.506,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-0.25-160/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-0.25-160,resnet,Offline,1023.64,45.506,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-0.25-160/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.5-224,resnet,MultiStream,57.714952,65.750,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.5-224/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.5-224,resnet,SingleStream,6.044586,65.750,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.5-224/singlestream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.5-224,resnet,Offline,177.474,65.750,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.5-224/offline,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","94d2fe8e2ffe (auto detected)",94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.5-224,resnet,MultiStream,84.217928,64.346,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/94d2fe8e2ffe-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.5-224/multistream,"tflite","Ubuntu 22.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.35)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
